ID,Data Bytes
0810A016,00 04 C3 00 
0810A016,00 04 D2 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 E1 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A18A000,00 00 18 58 02 00 00 A9 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 F0 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A016,00 04 0F 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 1E 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 2D 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
09181F00,00 00 
0810A016,00 04 3C 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 4B 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0A1CA001,00 00 00 00 00 00 01 80 
0810A016,00 04 5A 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 69 00 
0810A016,00 04 78 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 00 00 
0810A016,00 04 87 00 
0C1CA000,00 00 00 2C C0 00 00 38 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 96 00 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A000,00 00 18 58 02 00 00 A9 
0810A016,00 04 A5 00 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 B4 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 C3 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 D2 00 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 E1 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 F0 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 0F 00 
0810A016,00 04 1E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 2D 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A016,00 04 4B 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 3C 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 5A 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 69 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 78 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 87 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0810A016,00 04 96 00 
0810A016,00 04 A5 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 B4 00 
0810A016,00 04 C3 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
09181F00,00 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A00B,00 86 3E 04 00 00 00 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 D2 00 
0810A016,00 04 E1 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0C20A000,00 00 00 11 04 40 1C 4B 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 F0 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0C28A000,23 07 28 01 20 19 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 0F 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 1E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0C1CA000,00 00 00 2C C0 00 00 38 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 2D 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 3C 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 4B 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 5A 00 
0810A016,00 04 69 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 78 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A016,00 04 87 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 96 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 A5 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 B4 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0810A000,00 00 00 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 C3 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0810A016,00 04 D2 00 
0810A000,00 00 04 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 E1 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 F0 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 0F 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 1E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A016,00 04 2D 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 3C 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 5A 00 
0810A016,00 04 4B 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
09181F00,00 00 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 69 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0A1CA001,00 00 00 00 00 00 01 80 
0810A016,00 04 78 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 87 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 96 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A000,00 00 18 58 02 00 00 A9 
0C1CA000,00 00 00 2C C0 00 00 38 
0810A016,00 04 A5 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0810A016,00 04 B4 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A016,00 04 C3 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 D2 00 
0A18A016,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A016,00 04 E1 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 F0 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0A18A001,00 00 80 2F 00 00 00 00 
0810A016,00 04 0F 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0810A016,00 04 1E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 2D 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A016,00 04 3C 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0618A001,00 00 00 00 77 46 9E 00 
09181F00,00 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0810A000,00 00 0C 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0C1CA000,00 00 00 2C C0 00 00 38 
0A18A001,00 00 80 2F 00 00 00 00 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0A18A000,00 00 18 58 02 00 00 A9 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0C24A000,A3 34 00 40 01 50 13 02 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A000,00 00 0C 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
09181F00,00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0618A001,00 00 00 00 77 46 9E 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0C1CA000,00 00 00 2C C0 00 00 38 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 0C 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A28A000,00 00 00 A9 1C AD A0 3C 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0810A000,00 00 0C 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0618A001,00 00 00 00 77 46 9E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
09181F00,00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0C28A000,23 07 28 01 20 19 
0618A001,00 00 00 00 77 46 9E 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0C1CA000,00 00 00 2C C0 00 00 38 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0A18A00B,00 86 3E 04 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
0A28A000,00 00 00 A9 1C AD A0 3C 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0810A000,00 00 00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0A18A001,00 00 80 2F 00 00 00 00 
0816A101,06 C2 FF FF 7F FF FF FF 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
0A18A000,00 00 18 58 02 00 00 A9 
0628A001,00 2F 00 00 02 00 00 40 
0A1CA001,00 00 00 00 00 00 01 80 
0618A001,00 00 00 00 77 46 9E 00 
0A18A00B,00 86 3E 04 00 00 00 00 
0810A000,00 00 08 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 0C 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 00 00 
09181F00,00 00 
0628A001,00 2F 00 00 02 00 00 40 
0618A001,00 00 00 00 77 46 9E 00 
0810A000,00 00 04 00 
